date,name,origin,price,specification
2018-01-23,进口蓝莓,秘鲁,51.25,纸箱
2017-01-23,青枣,福建,7.33,胶箱
2020-01-23,进口蓝莓,秘鲁,48.75,纸箱
2019-01-23,青枣,福建,7.33,胶箱
2019-01-23,百香果,云南/广西,13.5,泡沫箱
2019-01-23,火龙果,广东/广西,5.33,胶框
2019-01-23,草莓,云南/辽宁/广东/安徽,41.67,胶箱
2019-01-23,圣女果,广西/山东,13,筐
2019-01-23,杨桃,广东,3,胶框
2019-01-23,芒果,海南,10,筐
2019-01-23,番石榴,广东,3.1,纸箱
2019-01-23,桔,广西,4.67,胶框
2019-01-23,柑,广西,5.4,胶框
2019-01-23,梨,山西,8.42,纸箱
2019-01-23,菠萝蜜,海南,8.75,个
2019-01-23,菠萝,广东,4.51,胶框
2019-01-23,香蕉,广东/海南,5.5,纸箱
2019-01-23,西瓜,云南/海南/广东,4.29,纸箱
2019-01-23,奇异果,陕西,12,纸箱
2019-01-23,柚,广东,8.46,纸箱
2019-01-23,苹果,陕西/新疆,10.56,胶箱
2019-01-23,香梨,新疆,15,纸箱
2021-01-23,进口桃,智利,30.56,纸箱
2021-01-23,进口奇异果,希腊,24,纸箱
2020-01-23,青枣,福建,7,胶箱
2020-01-23,百香果,云南/广西,13,泡沫箱
2020-01-23,火龙果,广东/广西,5.67,胶框
2020-01-23,草莓,云南/辽宁/广东/安徽,40,胶箱
2020-01-23,圣女果,广西/山东,12.5,筐
2020-01-23,杨桃,广东,2.5,胶框
2020-01-23,芒果,海南,10.25,筐
2020-01-23,番石榴,广东,2.85,纸箱
2020-01-23,桔,广西,4.67,胶框
2020-01-23,柑,广西,5.4,胶框
2020-01-23,梨,山西,8.16,纸箱
2020-01-23,菠萝蜜,海南,8.5,个
2020-01-23,菠萝,广东,4.51,胶框
2020-01-23,香蕉,广东,5.5,纸箱
2020-01-23,西瓜,云南/海南/广东,4.11,纸箱
2020-01-23,奇异果,陕西,11.5,纸箱
2020-01-23,柚,广东,8.85,纸箱
2020-01-23,苹果,陕西/新疆,10.28,胶箱
2019-01-23,柠檬,四川/广东,11,纸箱
2019-01-23,橙,广西/江西/湖南/四川,9.67,胶箱
2019-01-23,提子,云南/四川/新疆,17.08,胶框
2019-01-23,哈密瓜,海南,6.43,纸箱
2019-01-23,进口菠萝蜜,泰国,7.75,纸箱
2019-01-23,进口山竹,泰国/印尼,45.63,特级
2019-01-23,进口椰青,泰国,4.58,纸箱
2019-01-23,进口菠萝,菲律宾,10,纸箱
2019-01-23,进口火龙果,越南,13,纸箱
2019-01-23,进口榴莲,越南/泰国,52.06,胶框
2019-01-23,进口龙眼,泰国,21.5,特级
2019-01-23,进口椰子,泰国,8.67,纸箱
2019-01-23,进口柠檬,美国,18.33,纸箱
2019-01-23,进口橙,美国/埃及,20.29,纸箱
2019-01-23,进口苹果,美国,16.58,纸箱
2019-01-23,进口李,智利,15.56,纸箱
2019-01-23,进口提子,秘鲁,22.11,胶箱
2019-01-23,进口车厘子,智利,72,纸箱
2019-01-23,进口桃,智利,29.44,纸箱
2019-01-23,进口蓝莓,秘鲁,52.5,纸箱
2022-01-23,进口车厘子,智利,79,纸箱
2022-01-23,进口桃,智利,32.22,纸箱
2022-01-23,进口蓝莓,智利/秘鲁,52.5,纸箱
2021-01-23,青枣,福建,7.2,胶箱
2021-01-23,百香果,云南/广西,13.25,泡沫箱
2021-01-23,火龙果,广东/广西,5.33,胶框
2021-01-23,草莓,云南/辽宁/广东/安徽,38.33,胶箱
2021-01-23,圣女果,广西/山东,12,筐
2021-01-23,杨桃,广东,2.6,胶框
2021-01-23,芒果,海南,10,筐
2021-01-23,番石榴,广东,2.75,纸箱
2021-01-23,桔,广西,4,胶框
2021-01-23,柑,广西,5,胶框
2021-01-23,梨,山西,7.89,纸箱
2021-01-23,菠萝蜜,海南,8,个
2021-01-23,奇异果,陕西,12,纸箱
2021-01-23,柚,广东,8.46,纸箱
2021-01-23,菠萝,广东,4.31,胶框
2021-01-23,香蕉,广东/海南,5.25,纸箱
2021-01-23,西瓜,云南/海南/广东,4.29,纸箱
2021-01-23,苹果,新疆/陕西,9.72,纸箱
2021-01-23,香梨,新疆,15,纸箱
2021-01-23,柠檬,四川/广东,12,纸箱
2021-01-23,橙,广西/江西/湖南/四川,9.11,胶箱
2021-01-23,提子,云南/四川/新疆,17.5,胶框
2021-01-23,哈密瓜,海南,6.64,纸箱
2021-01-23,进口菠萝蜜,泰国,8,纸箱
2021-01-23,进口山竹,泰国/印尼,50.63,特级
2021-01-23,进口菠萝,菲律宾,9.5,纸箱
2021-01-23,进口泰柚,泰国,15.26,纸箱
2021-01-23,进口榴莲,泰国,50,纸箱
2021-01-23,进口火龙果,越南,13,纸箱
2021-01-23,进口椰青,泰国,4.58,纸箱
2021-01-23,进口龙眼,泰国,20,特级
2021-01-23,进口椰子,泰国,10,纸箱
2021-01-23,进口橙,美国/埃及,20.59,纸箱
2021-01-23,进口苹果,美国,17.11,纸箱
2021-01-23,进口牛油果,秘鲁,21,纸箱
2021-01-23,进口提子,秘鲁,23.68,胶箱
2021-01-23,进口车厘子,智利,78,纸箱
2022-01-23,菠萝蜜,海南,8,个
2022-01-23,奇异果,陕西,12,纸箱
2022-01-23,柚,广东,8.08,纸箱
2022-01-23,菠萝,广东,4,胶框
2022-01-23,香蕉,广东,5,纸箱
2022-01-23,西瓜,云南/海南/广东,4.29,纸箱
2022-01-23,苹果,新疆/陕西,10.28,纸箱
2022-01-23,香梨,新疆,15.83,纸箱
2022-01-23,柠檬,四川/广东,12,纸箱
2022-01-23,橙,广西/江西/湖南/四川,8.89,胶箱
2022-01-23,提子,云南/四川/新疆,18.33,胶框
2022-01-23,哈密瓜,海南,6.07,纸箱
2022-01-23,进口山竹,泰国/印尼,50.63,特级
2022-01-23,进口榴莲,泰国,50.79,纸箱
2022-01-23,进口火龙果,越南,14,纸箱
2022-01-23,进口龙眼,泰国,22,特级
2022-01-23,进口椰子,泰国,9.67,纸箱
2022-01-23,进口橙,美国/埃及,20.59,纸箱
2022-01-23,进口苹果,美国,17.11,纸箱
2022-01-23,进口提子,秘鲁,25.79,胶箱
2023-01-23,进口榴莲,泰国,51.84,纸箱
2023-01-23,进口火龙果,越南,14,纸箱
2023-01-23,进口龙眼,泰国,23,特级
2023-01-23,进口椰子,泰国,10,纸箱
2023-01-23,进口橙,美国/埃及,21.76,纸箱
2023-01-23,进口苹果,美国,17.37,纸箱
2023-01-23,进口提子,秘鲁,25.79,胶箱
2023-01-23,进口车厘子,智利,78,纸箱
2023-01-23,进口桃,智利,33.33,纸箱
2023-01-23,进口蓝莓,智利/秘鲁,52.5,纸箱
2022-01-23,百香果,云南/广西,13,泡沫箱
2022-01-23,火龙果,广东/广西,5.33,胶框
2022-01-23,草莓,云南/辽宁/广东/安徽,40,胶箱
2022-01-23,圣女果,广西/山东,13,筐
2022-01-23,杨桃,广东,2.5,胶框
2022-01-23,芒果,海南,9.5,筐
2022-01-23,番石榴,广东,2.63,纸箱
2022-01-23,桔,广西,4.67,胶框
2022-01-23,柑,广西,5.2,胶框
2022-01-23,梨,山西,7.63,纸箱
2023-01-23,苹果,新疆/陕西,9.72,纸箱
2023-01-23,香梨,新疆,15,纸箱
2023-01-23,柠檬,四川/广东,12,纸箱
2023-01-23,橙,广西/江西/湖南/四川,8.67,胶箱
2023-01-23,提子,云南/四川/新疆,17.08,胶框
2023-01-23,哈密瓜,海南,5.71,纸箱
2023-01-23,进口山竹,泰国/印尼,51.88,特级
2023-01-23,进口榴莲,泰国,51.84,纸箱
2023-01-23,进口火龙果,越南,14,纸箱
2023-01-23,进口龙眼,泰国,23,特级
2023-01-23,进口椰子,泰国,10,纸箱
2023-01-23,进口橙,美国/埃及,21.76,纸箱
2023-01-23,进口苹果,美国,17.37,纸箱
2023-01-23,进口提子,秘鲁,25.79,胶箱
2023-01-23,进口车厘子,智利,78,纸箱
2023-01-23,进口桃,智利,33.33,纸箱
2023-01-23,进口蓝莓,智利/秘鲁,52.5,纸箱
2023-01-23,百香果,云南/广西,12.75,泡沫箱
2023-01-23,火龙果,广东/广西,4.67,胶框
2023-01-23,草莓,云南/辽宁/广东/安徽,38.33,胶箱
2025-01-23,进口火龙果,越南,14,纸箱
2025-01-23,进口龙眼,泰国,22,特级
2025-01-23,进口椰子,泰国,9.67,纸箱
2025-01-23,进口柠檬,秘鲁,22.33,纸箱
2025-01-23,进口橙,美国/埃及,21.76,纸箱
2025-01-23,进口苹果,美国,17.11,纸箱
2025-01-23,进口提子,秘鲁,25.79,胶箱
2025-01-23,进口车厘子,智利,78,纸箱
2025-01-23,进口桃,智利,32.78,纸箱
2025-01-23,进口蓝莓,智利/秘鲁,52.5,纸箱
2024-01-23,百香果,云南/广西,12.5,泡沫箱
2024-01-23,火龙果,广东/广西,4.33,胶框
2024-01-23,草莓,云南/辽宁/广东/安徽,36.67,胶箱
2024-01-23,圣女果,广西/广东/海南,11.3,筐
2024-01-23,杨桃,广东,2.4,胶框
2024-01-23,芒果,海南,9.25,筐
2024-01-23,番石榴,广东,2.45,纸箱
2024-01-23,桔,广西,4,胶框
2024-01-23,柑,广西,5.4,胶框
2024-01-23,奇异果,陕西,13,纸箱
2024-01-23,进口柠檬,秘鲁,22.33,纸箱
2024-01-23,进口橙,埃及/美国,22.35,纸箱
2024-01-23,进口车厘子,智利/阿根廷,45,纸箱
2024-01-23,进口提子,智利/秘鲁,28.82,胶箱
2023-01-23,百香果,云南/广西,12.75,泡沫箱
2023-01-23,火龙果,广东/广西,4.67,胶框
2023-01-23,草莓,云南/辽宁/广东/安徽,38.33,胶箱
2023-01-23,圣女果,广西/广东/海南,12,筐
2023-01-23,杨桃,广东,2.5,胶框
2023-01-23,芒果,海南,9.6,筐
2023-01-23,番石榴,广东,2.63,纸箱
2023-01-23,桔,广西,4.33,胶框
2023-01-23,柑,广西,5.2,胶框
2023-01-23,梨,山西,7.76,纸箱
2023-01-23,菠萝蜜,海南,7.5,个
2023-01-23,奇异果,陕西,12,纸箱
2023-01-23,柚,广东,8.46,纸箱
2023-01-23,菠萝,广东,4.29,胶框
2023-01-23,香蕉,广东,5,纸箱
2023-01-23,西瓜,云南/海南/广东,4.29,纸箱
2020-01-23,香梨,新疆,14.58,纸箱
2020-01-23,柠檬,四川/广东,11.5,纸箱
2020-01-23,橙,广西/江西/湖南/四川,9.44,胶箱
2020-01-23,提子,云南/四川/新疆,17.5,胶框
2020-01-23,哈密瓜,海南,6.18,纸箱
2020-01-23,进口菠萝蜜,泰国,8,纸箱
2020-01-23,进口山竹,泰国/印尼,49.38,特级
2020-01-23,进口菠萝,菲律宾,9.75,纸箱
2020-01-23,进口泰柚,泰国,14.74,纸箱
2020-01-23,进口火龙果,越南,14,纸箱
2020-01-23,进口榴莲,越南/泰国,52.94,胶框
2020-01-23,进口龙眼,泰国,21.5,特级
2020-01-23,进口椰子,泰国,8.67,纸箱
2020-01-23,进口李,智利,15.56,纸箱
2020-01-23,进口橙,美国/埃及,20.59,纸箱
2020-01-23,进口苹果,美国,17.11,纸箱
2020-01-23,进口牛油果,秘鲁,21,纸箱
2020-01-23,进口提子,秘鲁,24.21,胶箱
2020-01-23,进口车厘子,智利,75,纸箱
2020-01-23,进口桃,智利,30.56,纸箱
2017-01-23,提子,云南/四川/新疆,17.5,胶框
2017-01-23,哈密瓜,海南,5.64,纸箱
2017-01-23,进口山竹,泰国/印尼,43.13,特级
2017-01-23,进口菠萝,菲律宾,9.25,纸箱
2017-01-23,进口菠萝蜜,泰国,7.75,纸箱
2017-01-23,进口火龙果,越南,11.5,纸箱
2017-01-23,进口榴莲,越南/泰国,51.76,胶框
2017-01-23,进口龙眼,泰国,21.25,特级
2017-01-23,进口椰子,泰国,8.67,纸箱
2017-01-23,进口奇异果,希腊,20,纸箱
2017-01-23,进口苹果,法国/美国,16.32,纸箱
2017-01-23,进口橙,美国/埃及,20.29,纸箱
2017-01-23,进口提子,秘鲁,20,胶箱
2017-01-23,进口车厘子,智利,66,纸箱
2017-01-23,进口桃,智利,29.44,纸箱
2017-01-23,进口蓝莓,秘鲁,50,纸箱
2016-01-23,青枣,福建,7,胶箱
2016-01-23,百香果,云南/广西,14.5,泡沫箱
2016-01-23,火龙果,广东/广西,5.33,胶框
2016-01-23,草莓,云南/辽宁/广东/安徽,40,胶箱
2024-01-23,菠萝,广东/海南,3.2,胶框
2024-01-23,柚,广东,8.27,纸箱
2024-01-23,香梨,新疆,11.33,纸箱
2024-01-23,梨,河北,6.48,纸箱
2024-01-23,橙,江西/湖南/四川,6.33,胶框
2024-01-23,菠萝蜜,广西,5.83,个
2024-01-23,香蕉,广东/海南,4.5,纸箱
2024-01-23,哈密瓜,海南/新疆/山东/广西,7.89,纸箱
2024-01-23,西瓜,江西/上海/四川/云南,4.5,纸箱
2024-01-23,柠檬,四川/广东,11.5,纸箱
2024-01-23,提子,云南/新疆,10.25,胶框
2024-01-23,苹果,新疆/陕西,17,纸箱
2024-01-23,进口山竹,泰国,48.82,特级
2024-01-23,进口榴莲,泰国/越南,34.31,纸箱
2024-01-23,进口龙眼,泰国,22.75,特级
2024-01-23,进口火龙果,越南,7.92,纸箱
2024-01-23,进口椰子,泰国,10.33,纸箱
2024-01-23,进口苹果,美国,16.97,纸箱
2024-01-23,进口蓝莓,智利/秘鲁,50,纸箱
2024-01-23,进口桃,智利/澳大利亚,32.78,纸箱
2027-01-23,进口车厘子,智利/阿根廷,80,纸箱
2027-01-23,进口蓝莓,智利/秘鲁,50,纸箱
2026-01-23,百香果,云南/广西,12.75,泡沫箱
2026-01-23,火龙果,广东/广西,5.67,胶框
2026-01-23,草莓,云南/辽宁/广东/安徽,41.67,胶箱
2026-01-23,圣女果,广西/广东/海南,12.4,筐
2026-01-23,杨桃,广东,2.35,胶框
2026-01-23,芒果,海南,9.8,筐
2026-01-23,番石榴,广东,2.48,纸箱
2026-01-23,桔,广西,4.87,胶框
2026-01-23,柑,广西,5.32,胶框
2026-01-23,梨,山西,7.37,纸箱
2026-01-23,菠萝蜜,海南,8.3,个
2026-01-23,奇异果,陕西,12.4,纸箱
2026-01-23,柚,广东,8.31,纸箱
2026-01-23,菠萝,广东,4.29,胶框
2026-01-23,香蕉,广东,4.7,纸箱
2026-01-23,西瓜,云南/海南/广东,3.93,纸箱
2026-01-23,柠檬,四川/广东,11.5,纸箱
2026-01-23,香梨,新疆,15.5,纸箱
2028-01-23,橙,广西/江西/湖南/四川,8.11,胶框
2028-01-23,菠萝蜜,广西,8.6,个
2028-01-23,香蕉,广东,5,纸箱
2028-01-23,哈密瓜,海南,5.36,纸箱
2028-01-23,西瓜,云南/海南/广东,4,纸箱
2028-01-23,柠檬,四川/广东,10.5,纸箱
2028-01-23,提子,云南/四川/新疆,15.83,胶框
2028-01-23,苹果,山东/陕西/新疆,10.56,纸箱
2028-01-23,进口菠萝,泰国,9.5,纸箱
2028-01-23,进口榴莲,泰国,52.37,纸箱
2028-01-23,进口龙眼,泰国,21.5,特级
2028-01-23,进口火龙果,越南,12.5,纸箱
2028-01-23,进口椰子,泰国,10.67,纸箱
2028-01-23,进口椰青,泰国,4.58,纸箱
2028-01-23,进口牛油果,秘鲁,24,纸箱
2028-01-23,进口西柚,南非,10.33,纸箱
2028-01-23,进口李,智利/美国,16,纸箱
2028-01-23,进口苹果,智利/秘鲁,18.16,纸箱
2028-01-23,进口橙,美国,22.06,纸箱
2028-01-23,进口桃,秘鲁,33.33,纸箱
2015-01-23,番石榴,广东,3.75,纸箱
2015-01-23,桔,广西,5.67,胶框
2015-01-23,柑,广西,5.5,胶框
2015-01-23,梨,山西,7.89,纸箱
2015-01-23,菠萝,广东,4.51,胶框
2015-01-23,菠萝蜜,海南,6.25,个
2015-01-23,香蕉,广东,5.1,纸箱
2015-01-23,西瓜,云南/海南/广东,4.64,纸箱
2015-01-23,奇异果,陕西,11,纸箱
2015-01-23,柚,广东,7.69,纸箱
2015-01-23,苹果,陕西/新疆,10.28,胶箱
2015-01-23,香梨,新疆,15.83,纸箱
2015-01-23,柠檬,四川/广东,11,纸箱
2015-01-23,橙,广西/江西/湖南/四川,8.22,胶箱
2015-01-23,提子,云南/四川/新疆,18.92,胶框
2015-01-23,哈密瓜,海南,6.25,纸箱
2015-01-23,进口菠萝蜜,泰国,7.25,纸箱
2015-01-23,进口山竹,泰国/印尼,40,特级
2015-01-23,进口菠萝,菲律宾,9.75,纸箱
2015-01-23,进口泰柚,泰国,13.42,纸箱
2026-01-23,苹果,新疆/陕西,10.44,纸箱
2026-01-23,橙,广西/江西/湖南/四川,8.67,胶箱
2026-01-23,提子,云南/四川/新疆,17.83,胶框
2026-01-23,哈密瓜,海南,5.86,纸箱
2026-01-23,进口山竹,泰国/印尼,50,特级
2026-01-23,进口榴莲,泰国,51.32,纸箱
2026-01-23,进口火龙果,越南,13,纸箱
2026-01-23,进口龙眼,泰国,21.5,特级
2026-01-23,进口椰子,泰国,9.33,纸箱
2026-01-23,进口橙,美国/埃及,22.06,纸箱
2026-01-23,进口苹果,美国,16.84,纸箱
2026-01-23,进口蓝莓,智利/秘鲁,54,纸箱
2026-01-23,进口提子,秘鲁,25.26,胶箱
2026-01-23,进口车厘子,智利,77,纸箱
2026-01-23,进口桃,智利,32.22,纸箱
2026-01-23,进口奇异果,希腊,35,纸箱
2025-01-23,百香果,云南/广西,13,泡沫箱
2025-01-23,火龙果,广东/广西,5.33,胶框
2025-01-23,草莓,云南/辽宁/广东/安徽,40,胶箱
2025-01-23,圣女果,广西/广东/海南,13,筐
2029-12-22,进口椰青,泰国,5.21,纸箱
2029-12-22,进口山竹,泰国/印尼,28.75,特级
2029-12-22,进口菠萝蜜,泰国,6.5,纸箱
2029-12-22,进口菠萝,菲律宾,8.5,纸箱
2029-12-22,进口泰柚,泰国,16,纸箱
2029-12-22,进口火龙果,越南,9.25,纸箱
2029-12-22,进口榴莲,越南/泰国,39.71,纸箱
2029-12-22,进口龙眼,泰国,15.5,特级
2029-12-22,进口椰子,泰国,6.67,纸箱
2029-12-22,进口牛油果,秘鲁,17,纸箱
2029-12-22,进口西柚,埃及,9.67,纸箱
2029-12-22,进口提子,秘鲁,24.21,胶箱
2029-12-22,进口车厘子,智利,81,纸箱
2029-12-22,进口苹果,新西兰/日本,16.32,纸箱
2029-12-22,进口蓝莓,秘鲁,46.25,纸箱
2028-12-22,青枣,福建,7.33,胶箱
2028-12-22,百香果,云南/广西,12,泡沫箱
2028-12-22,火龙果,广东/广西,4.13,胶框
2028-12-22,草莓,云南/辽宁/广东/安徽,36.67,胶箱
2028-12-22,圣女果,广西/山东,10,筐
2030-01-23,进口提子,秘鲁,26.32,胶箱
2030-01-23,进口车厘子,智利,77,纸箱
2030-01-23,进口桃,智利,31.11,纸箱
2030-01-23,进口奇异果,希腊,31,纸箱
2029-01-23,青枣,福建,6.67,胶箱
2029-01-23,龙眼,海南,24.5,泡沫箱
2029-01-23,百香果,云南/广西,12.38,泡沫箱
2029-01-23,火龙果,广东/广西,5.33,胶框
2029-01-23,草莓,云南/辽宁/广东/安徽,35,胶箱
2029-01-23,圣女果,广西/广东/海南,11,筐
2029-01-23,杨桃,广东,2.75,胶框
2029-01-23,芒果,海南,10,筐
2029-01-23,番石榴,广东,3.25,纸箱
2029-01-23,桔,广西,5.33,胶框
2029-01-23,柑,广西,5.4,胶框
2029-01-23,柚,广东,7.69,纸箱
2029-01-23,菠萝蜜,广西,8.6,个
2029-01-23,柠檬,四川/广东,10.75,纸箱
2029-01-23,香梨,新疆,16.25,纸箱
2029-01-23,苹果,山东/陕西/新疆,10.28,胶箱
2029-01-23,奇异果,陕西,14.3,纸箱
2029-01-23,菠萝,广东,4.43,胶框
2029-01-23,香蕉,广东,5.35,纸箱
2029-01-23,西瓜,云南/海南/广东,4,纸箱
2029-01-23,梨,河北,7.11,纸箱
2029-01-23,橙,广西/江西/湖南/四川,7.89,胶箱
2029-01-23,提子,云南/四川/新疆,15.67,胶框
2029-01-23,哈密瓜,海南,5.36,纸箱
2029-01-23,进口菠萝,泰国,9.5,纸箱
2029-01-23,进口椰青,泰国,4.58,纸箱
2029-01-23,进口山竹,泰国/印尼,45,特级
2029-01-23,进口榴莲,泰国,52.11,纸箱
2029-01-23,进口火龙果,越南,12.5,纸箱
2029-01-23,进口龙眼,泰国,20.5,特级
2029-01-23,进口椰子,泰国,11,纸箱
2029-01-23,进口牛油果,秘鲁,24,纸箱
2029-01-23,进口苹果,智利/秘鲁,18.16,纸箱
2029-01-23,进口西柚,南非,10,纸箱
2029-01-23,进口橙,美国/埃及,22.06,纸箱
2029-01-23,进口蓝莓,智利/秘鲁,46.25,纸箱
2027-01-23,菠萝蜜,广西,8.6,个
2027-01-23,香蕉,广东/海南,5,纸箱
2027-01-23,哈密瓜,海南,5.71,纸箱
2027-01-23,西瓜,云南/海南/广东,3.5,纸箱
2027-01-23,柠檬,四川/广东,11.5,纸箱
2027-01-23,提子,云南/四川/新疆,16.67,胶框
2027-01-23,苹果,山东/陕西/新疆,10.28,纸箱
2027-01-23,进口菠萝,泰国,9.5,纸箱
2027-01-23,进口榴莲,泰国,52.11,纸箱
2027-01-23,进口龙眼,泰国,21,特级
2027-01-23,进口火龙果,越南,12.5,纸箱
2027-01-23,进口椰子,泰国,10,纸箱
2027-01-23,进口椰青,泰国,4.38,纸箱
2027-01-23,进口牛油果,秘鲁,22,纸箱
2027-01-23,进口西柚,南非,10,纸箱
2027-01-23,进口李,智利/美国,15,纸箱
2027-01-23,进口苹果,智利/秘鲁,17.63,纸箱
2027-01-23,进口橙,美国,21.47,纸箱
2027-01-23,进口桃,秘鲁,32.78,纸箱
2027-01-23,进口提子,智利/秘鲁,25.79,纸箱
2031-01-23,木瓜,海南,5.71,泡沫箱
2031-01-23,火龙果,广东/广西,7.33,胶框
2031-01-23,草莓,云南/辽宁/广东/安徽,31.67,胶箱
2031-01-23,圣女果,广西/广东/海南,10,筐
2031-01-23,杨桃,广东,4,胶框
2031-01-23,芒果,海南,9.8,筐
2031-01-23,番石榴,广东,4,纸箱
2031-01-23,桔,广西,3.67,胶框
2031-01-23,柑,广西,6,胶框
2031-01-23,柚,广东,6.15,纸箱
2031-01-23,柠檬,四川/广东,10.5,纸箱
2031-01-23,菠萝蜜,海南,8.5,个
2031-01-23,香梨,新疆,15.83,纸箱
2031-01-23,苹果,陕西,10.94,胶箱
2031-01-23,梨,山西,6.66,纸箱
2031-01-23,菠萝,广东,4,胶框
2031-01-23,香蕉,广东/广西,5.4,纸箱
2031-01-23,西瓜,云南/海南/广东,4.64,纸箱
2031-01-23,奇异果,陕西,15,纸箱
2031-01-23,橙,广西/江西/湖南/四川,7.47,胶箱
2001-02-23,进口番荔枝,泰国,28,纸箱
2001-02-23,进口菠萝,菲律宾,9,纸箱
2001-02-23,进口山竹,泰国/印尼,43.13,特级
2001-02-23,进口榴莲,泰国,58.82,纸箱
2001-02-23,进口火龙果,越南,15,纸箱
2001-02-23,进口龙眼,泰国,20.5,特级
2001-02-23,进口椰子,泰国,12,纸箱
2001-02-23,进口牛油果,秘鲁,22,纸箱
2001-02-23,进口啤梨,比利时,11.67,纸箱
2001-02-23,进口苹果,美国,16.32,纸箱
2001-02-23,进口柠檬,美国/埃及,19.33,纸箱
2001-02-23,进口西柚,以色列,9.67,纸箱
2001-02-23,进口橙,美国/埃及,21.18,纸箱
2001-02-23,进口蓝莓,秘鲁/智利,47.5,纸箱
2001-02-23,进口提子,秘鲁,24.21,胶箱
2001-02-23,进口车厘子,智利,69,纸箱
2001-02-23,进口桃,智利,27.22,纸箱
2001-02-23,进口奇异果,希腊,29,纸箱
2031-01-23,青枣,福建,7.33,胶箱
2031-01-23,龙眼,海南,23.75,泡沫箱
2031-01-23,进口奇异果,希腊,30,纸箱
2030-01-23,青枣,福建,6.67,胶箱
2030-01-23,龙眼,海南,24,泡沫箱
2030-01-23,木瓜,海南,6.07,泡沫箱
2030-01-23,火龙果,广东/广西,6.67,胶框
2030-01-23,草莓,云南/辽宁/广东/安徽,33.33,胶箱
2030-01-23,圣女果,广西/广东/海南,11,筐
2030-01-23,杨桃,广东,3.5,胶框
2030-01-23,芒果,海南,9.5,筐
2030-01-23,番石榴,广东,3.75,纸箱
2030-01-23,桔,广西,4.33,胶框
2030-01-23,柑,广西,5.8,胶框
2030-01-23,柚,广东,6.92,纸箱
2030-01-23,柠檬,四川/广东,11,纸箱
2030-01-23,菠萝蜜,海南,8.5,个
2030-01-23,香梨,新疆,15.83,纸箱
2030-01-23,苹果,陕西/新疆,10.56,胶箱
2030-01-23,梨,山西,6.92,纸箱
2030-01-23,菠萝,广东,4.11,胶框
2030-01-23,香蕉,广东/广西,5.35,纸箱
